616,2190000,0.45265,441.55
610,2120000,0.47234,440.15
609,4910000,0.23894,385.71
610,2160000,0.45618,438.3
615,2480000,0.51161,441.41
710.7,2510000,0.77871,528.75
735,5900000,0.55977,496.24
511.7,4510000,0.19487,322.4
503,4400000,0.17864,315.65
566,3890000,0.28619,371.15
777.4,2760000,0.58069,561.15
818,1270000,0.89955,651.15
520.5,2770000,0.2871,352.34
764,1110000,1.0246,622.99825
705.1,2320000,0.68084,523.15
541,4430000,0.23756,345.93
639.16,3630000,0.70663,458.95
716.45,4290000,0.51542,491.14
692,3120000,0.37336,472.65
653,3410000,0.56713,460.15
582.82,3320000,0.38009,396.65
567,3320000,0.38906,386.55
776,3770000,0.7344,558
660,3590000,0.53727,461.15
838,5800000,0.53722,562.69
707.6,3090000,0.41648,488.35
649,2810000,0.37802,448.23
433.25,4070000,0.20624,276.02
464.8,3560000,0.23722,303.11
789.3,1300000,0.83222,624
546.49,3040000,0.3442,372
528.117,6190000,0.151983667,315.600883
537.4,2920000,0.34319,366.79
660,2420000,0.7145,490.55
785,3400000,0.38273,532.45
819.15,11700000,0.111484,457.527842
715.8,3920000,0.3827,477.15
623.75,3750000,0.34533,417.2
649.1,3230000,0.37871,442.53
660.5,2890000,0.39415,456.46
536.8,5170000,0.6209,370.35
411.98,5130000,0.20502,257.67
693,3590000,0.42054,472.65
429.8,5240000,0.32645,278.15
593,6290000,0.47237,390.41
672,1990000,0.71183,506
545,4300000,0.21825,347.23
680,1760000,0.84553,529.15
698.55,3580000,0.41493,476.15
593.1,2430000,0.43674,420.02
724,9500000,0.73849,487.55
451.58,5180000,0.20484,282.05
629.09,3690000,0.68175,449.68
641.2,2480000,0.55975,465.15
834,6100000,0.73827,580
410.29,4040000,0.23067,263.95
678,3120000,0.91165,508.65
